Абрам,Abram,M,Russian
Daniel,,M,French
Daniel,,M,Polish
Daniel,,M,Spanish
Daníel,,M,Icelandic
Danielle,,F,French
Daria,,F,Polish
David,,M,English
David,,M,French
David,,M,Spanish
Davíð,,M,Icelandic
Dawid,,M,Polish
Decima,,F,Latin
Decimus,,M,Latin
Dénes,,M,Hungarian
Denis,,M,French
Denise,,F,French
Dezső,,M,Hungarian
Diāna,,F,Latvian
Diane,,F,French
Didier,,M,French
Diễm,,F,Vietnamese
Dolores,,F,Spanish
Dominik,,M,Polish
Dominika,,F,Polish
Dominique,,N,French
Donald,,M,English
Dorina,,F,Hungarian
Dorothy,,F,English
Dorthe,,F,Danish
Ðức,,M,Vietnamese
Dung,,F,Vietnamese
Dũng,,M,Vietnamese
Dương,,M,Vietnamese
Duy,,M,Vietnamese
Ecrin,,F,Turkish
Edgars,,M,Latvian
Edmund,,M,English
Édouard,,M,French
Edward,,M,English
Eero,,M,Finnish
Eeva,,F,Finnish
Eija,,F,Finnish
Eila,,F,Finnish
Einar,,M,Icelandic
Ela,,F,Turkish
Eleanor,,F,English
Éléonore,,F,French
Elif,,F,Turkish
Elín,,F,Icelandic
Elina,,F,Finnish
Elisabet,,F,Finnish
Elísabet,,F,Icelandic
Élisabeth,,F,French
Élise,,F,French
Elizabeth,,F,English
Ella,,F,English
Else,,F,Danish
Émile,,M,French
Emilia,,F,Finnish
Emilia,,F,Polish
Emilie,,F,Danish
Émilie,,F,French
Emily,,F,English
Emine,,F,Turkish
Emir,,M,Turkish
Emirhan,,M,Turkish
Emma,,F,English
Enikő,,F,Hungarian
Ensio,,M,Finnish
Erik,,M,Danish
Erik,,M,Finnish
Erkki,,M,Finnish
Erla,,F,Icelandic
Ernő,,M,Hungarian
Erzsébet,,F,Hungarian
Esther,,F,English
Étienne,,M,French
Eugene,,M,English
Eugène,,M,French
Eva,,F,English
Eva,,F,Icelandic
Eveliina,,F,Finnish
Evelyn,,F,English
Eymen,,M,Turkish
Fabian,,M,Polish
Fatma,,F,Turkish
Fausta,,F,Latin
Faustus,,M,Latin
Ferenc,,M,Hungarian
Filip,,M,Polish
Flemming,,M,Danish
Florence,,F,English
Frances,,F,English
Francis,,N,French
Francisca,,F,Spanish
Francisco,,M,Spanish
Franciszek,,M,Polish
François,,M,French
Françoise,,F,French
Frank,,M,English
Fred,,M,English
Frédéric,,M,French
Gábor,,M,Hungarian
Gabriel,,M,French
Gabriel,,M,Polish
Gabriela,,F,Polish
Gabrielle,,F,French
Gaia,,F,Latin
Gaius,,M,Latin
Gấm,,F,Vietnamese
Geneviève,,F,French
George,,M,English
Georges,,M,French
Georgia,,F,English
Gérard,,M,French
Giang,,M,Vietnamese
Gilles,,M,French
Gísli,,M,Icelandic
Gladys,,F,English
Gnaea,,F,Latin
Gnaeus,,M,Latin
Grace,,F,English
Grégoire,,M,French
Guðbjörg,,F,Icelandic
Guðjón,,M,Icelandic
Guðmundur,,M,Icelandic
Guðný,,F,Icelandic
Guðrún,,F,Icelandic
Guillaume,,M,French
Gunārs,,M,Latvian
Gunnar,,M,Icelandic
Guy,,M,French
Gyöngyi,,F,Hungarian
György,,M,Hungarian
Győző,,M,Hungarian
Hải,,M,Vietnamese
Hajnal,,F,Hungarian
Halldór,,M,Icelandic
Hạnh,,F,Vietnamese
Hanna,,F,Finnish
Hanna,,F,Polish
Hanne,,F,Danish
Hannele,,F,Finnish
Hannu,,M,Finnish
Hans,,M,Danish
Harold,,M,English
Harri,,M,Finnish
Hasan,,M,Turkish
Hatice,,F,Turkish
Hazel,,F,English
Heidi,,F,Finnish
Heikki,,M,Finnish
Helen,,F,English
Helena,,F,Finnish
Hélène,,F,French
Helga,,F,Icelandic
Helgi,,M,Icelandic
Helle,,F,Danish
Henning,,M,Danish
Henri,,M,French
Henriette,,F,French
Henrik,,M,Danish
Henrik,,M,Finnish
Henry,,M,English
Herbert,,M,English
Hiền,,F,Vietnamese
Hiếu,,M,Vietnamese
Hildur,,F,Icelandic
Hoa,,F,Vietnamese
Hoài,,M,Vietnamese
Honoré,,M,French
Hosta,,F,Latin
Hostus,,M,Latin
Hrafnhildur,,F,Icelandic
Hubert,,M,Polish
Hugues,,M,French
Hulda,,F,Icelandic
Hùng,,M,Vietnamese
Hương,,F,Vietnamese
Hüseyin,,M,Turkish
Huyền,,F,Vietnamese
Ibrahim,,M,Turkish
Ieva,,F,Latvian
Iga,,F,Polish
Igor,,M,Polish
Ilmari,,M,Finnish
Ilona,,F,Hungarian
Imre,,M,Hungarian
Inese,,F,Latvian
Inga,,F,Icelandic
Inga,,F,Latvian
Inge,,F,Danish
Inger,,F,Danish
Ingibjörg,,F,Icelandic
Inkeri,,F,Finnish
Irene,,F,English
Irene,,F,Finnish
Íris,,F,Icelandic
Irmeli,,F,Finnish
Isabel,,F,Spanish
Isabelle,,F,French
İsmail,,M,Turkish
István,,M,Hungarian
Ivars,,M,Latvian
Iveta,,F,Latvian
Izabela,,F,Polish
Jaakko,,M,Finnish
Jaana,,F,Finnish
Jacqueline,,F,French
Jacques,,M,French
Jagoda,,F,Polish
Jakub,,M,Polish
James,,M,English
Jan,,M,Danish
Jan,,M,Polish
Jane,,F,Danish
Jani,,M,Finnish
Jānis,,M,Latvian
Janne,,M,Finnish
Jari,,M,Finnish
Javier,,M,Spanish
Jean,,M,French
Jeanne,,F,French
Jennifer,,F,English
Jens,,M,Danish
Jérôme,,M,French
Jesper,,M,Danish
Jesús,,M,Spanish
Jette,,F,Danish
Joanna,,F,Polish
Jóhann,,M,Icelandic
Johanna,,F,Finnish
Jóhanna,,F,Icelandic
Johannes,,M,Finnish
Jóhannes,,M,Icelandic
John,,M,English
Jolana,,F,Hungarian
Jón,,M,Icelandic
Jóna,,F,Icelandic
Jonas,,M,Danish
Jorge,,M,Spanish
Jørgen,,M,Danish
Jorma,,M,Finnish
José,,M,Spanish
José Antonio,,M,Spanish
José Luis,,M,Spanish
José Manuel,,M,Spanish
José María,,M,Spanish
Josefa,,F,Spanish
Joseph,,M,English
Josephine,,F,English
Joséphine,,F,French
Joy,,F,English
Juan,,M,Spanish
Juan Carlos,,M,Spanish
Juha,,M,Finnish
Juhani,,M,Finnish
Juho,,M,Finnish
Jukka,,M,Finnish
Julia,,F,English
Julia,,F,Polish
Julien,,M,French
Juliette,,F,French
Juris,,M,Latvian
Jussi,,M,Finnish
Justyna,,F,Polish
Jytte,,F,Danish
Kaarina,,F,Finnish
Kacper,,M,Polish
Kalervo,,M,Finnish
Kalevi,,M,Finnish
Kálmán,,M,Hungarian
Kamil,,M,Polish
Kamila,,F,Polish
Karen,,F,Danish
Karen,,F,English
Kari,,M,Finnish
Karin,,F,Danish
Karl,,M,Icelandic
Kārlis,,M,Latvian
Karol,,M,Polish
Karoliina,,F,Finnish
Karolina,,F,Polish
Károly,,M,Hungarian
Katariina,,F,Finnish
Katarzyna,,F,Polish
Katherine,,F,English
Katrín,,F,Icelandic
Kazimierz,,M,Polish
Kenneth,,M,English
Kevin,,M,English
Kim,,M,Vietnamese
Kinga,,F,Polish
Kirsten,,F,Danish
Klaudia,,F,Polish
Knud,,M,Danish
Kolbrún,,F,Icelandic
Konrad,,M,Polish
Kornelia,,F,Polish
Kristian,,M,Finnish
Kristiina,,F,Finnish
Kristín,,F,Icelandic
Kristīne,,F,Latvian
Kristinn,,M,Icelandic
Kristján,,M,Icelandic
Krystian,,M,Polish
Krzysztof,,M,Polish
Ksawery,,M,Polish
Kurt,,M,Danish
Kyllikki,,F,Finnish
Là,,F,Vietnamese
Lajos,,M,Hungarian
Lâm,,M,Vietnamese
Lan,,F,Vietnamese
Lars,,M,Danish
László,,M,Hungarian
Laura,,F,Danish
Laura,,F,English
Laura,,F,Finnish
Laura,,F,Polish
Laura,,F,Spanish
Laure,,F,French
Laurent,,M,French
Lauri,,M,Finnish
Lawrence,,M,English
Lễ,,M,Vietnamese
Lệ,,F,Vietnamese
Lech,,M,Polish
Leena,,F,Finnish
Lena,,F,Polish
Lene,,F,Danish
Leo,,M,English
Léon,,M,French
Leonard,,M,English
Lewis,,M,English
Līga,,F,Latvian
Liisa,,F,Finnish
Lilja,,F,Icelandic
Lillian,,F,English
Lily,,F,English
Linda,,F,English
Line,,F,Danish
Lisa,,F,English
Loan,,M,Vietnamese
Lone,,F,Danish
Louis,,M,French
Louise,,F,Danish
Louise,,F,English
Louise,,F,French
Lụa,,F,Vietnamese
Lucas,,M,French
Luce,,F,French
Lucia,,F,Latin
Lucía,,F,Spanish
Lucius,,M,Latin
Lucy,,F,English
Luis,,M,Spanish
Lukács,,M,Hungarian
Łukasz,,M,Polish
Maarit,,F,Finnish
Maciej,,M,Polish
Madeleine,,F,French
Mads,,M,Danish
Magdalena,,F,Polish
Magnús,,M,Icelandic
Mai,,F,Vietnamese
Maija,,F,Finnish
Maio,,F,Latin
Maja,,F,Polish
Maksymilian,,M,Polish
Małgorzata,,F,Polish
Malwina,,F,Polish
Mamerca,,F,Latin
Mamercus,,M,Latin
Mania,,F,Latin
Manius,,M,Latin
Manon,,F,French
Manuel,,M,Spanish
Marc,,M,French
Marcel,,M,French
Marcel,,M,Polish
Marcelle,,F,French
Marcia,,F,Latin
Marcin,,M,Polish
Marcus,,M,Latin
Margaret,,F,English
Margaux,,F,French
Margrét,,F,Icelandic
Marguerite,,F,French
Mari,,F,Finnish
Maria,,F,Danish
Maria,,F,Finnish
Maria,,F,Polish
María,,F,Icelandic
María,,F,Spanish
Mária,,F,Hungarian
María Carmen,,F,Spanish
María Dolores,,F,Spanish
María Isabel,,F,Spanish
María José,,F,Spanish
María Pilar,,F,Spanish
María Teresa,,F,Spanish
Marianne,,F,Danish
Marianne,,F,French
Marie,,F,English
Marie,,F,French
Marija,,F,Latvian
Marika,,F,Finnish
Marika,,F,Hungarian
Māris,,M,Latvian
Marita,,F,Finnish
Marja,,F,Finnish
Marjatta,,F,Finnish
Mark,,M,English
Markku,,M,Finnish
Marko,,M,Finnish
Markus,,M,Finnish
Marta,,F,Polish
Marta,,F,Spanish
Martin,,M,Danish
Martin,,M,French
Martín,,M,Spanish
Martine,,F,French
Mārtiņš,,M,Latvian
Martti,,M,Finnish
Martyna,,F,Polish
Mary,,F,English
Maryna,,F,Polish
Marysia,,F,Polish
Maryśka,,F,Polish
Máté,,M,Hungarian
Mateusz,,M,Polish
Mathilde,,F,Danish
Mathilde,,F,French
Matias,,M,Finnish
Matthew,,M,English
Matthieu,,M,French
Matti,,M,Finnish
Maurice,,M,French
Maxima,,F,Latin
Maxime,,N,French
Medea,,F,Hungarian
Mehmet,,M,Turkish
Melissa,,F,English
Meryem,,F,Turkish
Mette,,F,Danish
Mettia,,F,Latin
Mettius,,M,Latin
Michael,,M,Danish
Michael,,M,English
Michał,,M,Polish
Michalina,,F,Polish
Michel,,M,French
Michèle,,F,French
Miervaldis,,M,Latvian
Mieszko,,M,Polish
Miguel,,M,Spanish
Miguel Ángel,,M,Spanish
Mihály,,M,Hungarian
Mika,,M,Finnish
Mikael,,M,Finnish
Miķelis,,M,Latvian
Mikko,,M,Finnish
Miklós,,M,Hungarian
Mikołaj,,M,Polish
Milena,,F,Polish
Miłosz,,M,Polish
Minh,,M,Vietnamese
Minna,,F,Finnish
Mino,,F,Latin
Mirdza,,F,Latvian
Mogens,,M,Danish
Monika,,F,Latvian
Monique,,F,French
Morten,,M,Danish
Muhammed,,M,Turkish
Mustafa,,M,Turkish
Nadia,,F,Polish
Nándor,,M,Hungarian
Natalia,,F,Polish
Nathalie,,F,French
Nehir,,F,Turkish
Nghĩa,,M,Vietnamese
Ngọc,,F,Vietnamese
Nguyệt,,F,Vietnamese
Nhân,,M,Vietnamese
Nhung,,F,Vietnamese
Nicolas,,M,French
Nicole,,F,French
Niels,,M,Danish
Nikodem,,M,Polish
Nikola,,F,Polish
Nina,,F,Polish
Nisanur,,F,Turkish
Noémi,,F,French
Nona,,F,Latin
Nonus,,M,Latin
Numeria,,F,Latin
Numerius,,M,Latin
Oanh,,F,Vietnamese
Octavia,,F,Latin
Octavius,,M,Latin
Odette,,F,French
Ólafur,,M,Icelandic
Olavi,,M,Finnish
Ole,,M,Danish
Olivie,,F,French
Olivier,,M,French
Oliwia,,F,Polish
Oliwier,,M,Polish
Ólöf,,F,Icelandic
Ömer,,M,Turkish
Opiter,,M,Latin
Orsolya,,F,Hungarian
Orvokki,,F,Finnish
Oskar,,M,Polish
Óskar,,M,Icelandic
Oskari,,M,Finnish
Osman,,M,Turkish
Pablo,,M,Spanish
Päivi,,F,Finnish
Páll,,M,Icelandic
Paloma,,F,Hungarian
Pascal,,M,French
Patrice,,M,French
Patricia,,F,French
Patrycja,,F,Polish
Patryk,,M,Polish
Paul,,M,English
Paul,,M,French
Paula,,F,Spanish
Pauliina,,F,Finnish
Paulina,,F,Polish
Pauline,,F,English
Pauline,,F,French
Paulla,,F,Latin
Paullus,,M,Latin
Paweł,,M,Polish
Pedro,,M,Spanish
Pekka,,M,Finnish
Pentti,,M,Finnish
Per,,M,Danish
Peter,,M,Danish
Peter,,M,English
Pēteris,,M,Latvian
Petri,,M,Finnish
Petteri,,M,Finnish
Pétur,,M,Icelandic
Phú,,M,Vietnamese
Pia,,F,Danish
Pierre,,M,French
Pilar,,F,Spanish
Piotr,,M,Polish
Pirjo,,F,Finnish
Pirkko,,F,Finnish
Pola,,F,Polish
Postuma,,F,Latin
Postumus,,M,Latin
Poul,,M,Danish
Preben,,M,Danish
Prima,,F,Latin
Procula,,F,Latin
Proculus,,M,Latin
Publia,,F,Latin
Publius,,M,Latin
Quân,,M,Vietnamese
Quang,,M,Vietnamese
Quarta,,F,Latin
Quinta,,F,Latin
Quintus,,M,Latin
Quý,,M,Vietnamese
Rafael,,M,Spanish
Rafał,,M,Polish
Ragnar,,M,Icelandic
Ragnheiður,,F,Icelandic
Raija,,F,Finnish
Raimo,,M,Finnish
Ramón,,M,Spanish
Raquel,,F,Spanish
Rasmus,,M,Danish
Raymond,,M,English
Rebecca,,F,English
Réka,,F,Hungarian
Rémy,,M,French
René,,M,French
Renée,,F,French
Rezső,,M,Hungarian
Richard,,M,English
Riitta,,F,Finnish
Risto,,M,Finnish
Rita,,F,Latvian
Ritva,,F,Finnish
Robert,,M,English
Robert,,M,French
Roger,,M,English
Roksana,,F,Polish
Roland,,M,French
Rose,,F,English
Roy,,M,English
Ruby,,F,English
Russell,,M,English
Ruth,,F,English
Sakari,,M,Finnish
Sami,,M,Finnish
Samuel,,M,English
Samuli,,M,Finnish
Sándor,,M,Hungarian
Sandra,,F,Latvian
Sandra,,F,Polish
Sáng,,M,Vietnamese
Sanna,,F,Finnish
Sara,,F,Icelandic
Sara,,F,Spanish
Sarah,,F,English
Sari,,F,Finnish
Satu,,F,Finnish
Sebastian,,M,Polish
Sébastien,,M,French
Secunda,,F,Latin
Seija,,F,Finnish
Seppo,,M,Finnish
Septima,,F,Latin
Septimus,,M,Latin
Sergio,,M,Spanish
Şerife,,F,Turkish
Sertor,,M,Latin
Servia,,F,Latin
Servius,,M,Latin
Sexta,,F,Latin
Sextus,,M,Latin
Sigríður,,F,Icelandic
Sigrún,,F,Icelandic
Sigurður,,M,Icelandic
Simon,,M,Danish
Simone,,F,French
Sinikka,,F,Finnish
Sirpa,,F,Finnish
Sisko,,F,Finnish
Sofia,,F,Finnish
Sólveig,,F,Icelandic
Sơn,,M,Vietnamese
Sonia,,F,Spanish
Sophie,,F,French
Søren,,M,Danish
Spuria,,F,Latin
Spurius,,M,Latin
Stanisław,,M,Polish
Statia,,F,Latin
Statius,,M,Latin
Stefán,,M,Icelandic
Stefania,,F,Hungarian
Steinunn,,F,Icelandic
Stéphane,,M,French
Stéphanie,,F,French
Steven,,M,English
Sultan,,F,Turkish
Susan,,F,English
Susanna,,F,Finnish
Susanne,,F,Danish
Sveinn,,M,Icelandic
Svend,,M,Danish
Sylvie,,F,French
Szilárd,,M,Hungarian
Szymon,,M,Polish
Tadeusz,,M,Polish
Tài,,M,Vietnamese
Tapani,,M,Finnish
Tapio,,M,Finnish
Tarja,,F,Finnish
Tellervo,,F,Finnish
Tertia,,F,Latin
Thanh,,N,Vietnamese
Thảo,,F,Vietnamese
Théodore,,M,French
Theresa,,F,English
Thérèse,,F,French
Thibaut,,M,French
Thierry,,M,French
Thomas,,M,Danish
Thomas,,M,English
Thomas,,M,French
Thông,,M,Vietnamese
Thúy,,F,Vietnamese
Tiberia,,F,Latin
Tiberius,,M,Latin
Tiina,,F,Finnish
Timo,,M,Finnish
Timothée,,M,French
Timothy,,M,English
Tín,,M,Vietnamese
Tina,,F,Danish
Titia,,F,Latin
Titus,,M,Latin
Tobias,,M,Danish
Tomás,,M,Spanish
Tomasz,,M,Polish
Tove,,F,Danish
Trân,,F,Vietnamese
Trang,,F,Vietnamese
Tráng,,M,Vietnamese
Trí,,M,Vietnamese
Trung,,M,Vietnamese
Tuấn,,M,Vietnamese
Tuệ,,M,Vietnamese
Tulla,,F,Latin
Tullus,,M,Latin
Tünde,,F,Hungarian
Tuomas,,M,Finnish
Tuula,,F,Finnish
Tuulikki,,F,Finnish
Tymoteusz,,M,Polish
Uldis,,M,Latvian
Ulla,,F,Danish
Unnur,,F,Icelandic
Valdis,,M,Latvian
Valérie,,F,French
Valtteri,,M,Finnish
Vân,,F,Vietnamese
Veikko,,M,Finnish
Verónica,,F,Spanish
Vibia,,F,Latin
Vibius,,M,Latin
Victor,,M,French
Victoria,,F,English
Ville,,M,Finnish
Vincent,,M,French
Virág,,F,Hungarian
Virginia,,F,English
Virginie,,F,French
Volesus,,M,Latin
Volusa,,F,Latin
Vopisca,,F,Latin
Vopiscus,,M,Latin
Walter,,M,English
Weronika,,F,Polish
Wiktor,,M,Polish
Wiktoria,,F,Polish
William,,M,English
Witold,,M,Polish
Władysław,,M,Polish
Wojciech,,M,Polish
Xavier,,M,French
Yağmur,,F,Turkish
Yến,,F,Vietnamese
Yusuf,,M,Turkish
Yves,,M,French
Zehra,,F,Turkish
Zeynep,,F,Turkish
Zigrīda,,F,Latvian
Zofia,,F,Polish
Zoltán,,M,Hungarian
Zsófia,,F,Hungarian
Zuzanna,,F,Polish
Þór,,M,Icelandic
Þóra,,F,Icelandic
Þorsteinn,,M,Icelandic
Þórunn,,F,Icelandic
